id,codigo_producto,referencia,descripcion,subtipo_anterior,subtipo_nuevo
1745,103224135.A.18,ARA LED NW BCO 20W 4K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED  EXTERIOR NW BCO 6W 1577LM 4000K 80CRI IP65  DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1746,103224135.A.3,ARA LED NW BCO 20W 4K C8 ANTHRACIDE,LUM ARA DOWN LIGHT LED  EXTERIOR NW BCO 6W 1577LM 4000K 80CRI IP65  ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1747,103224135.A.4,ARA LED NW BCO 20W 4K C8 BLACK,LUM ARA DOWN LIGHT LED  EXTERIOR NW BCO 6W 1577LM 4000K 80CRI IP65  BLACK,DOWN LIGHT,DOWNLIGHT
1748,103224135.A.6,ARA LED NW BCO 20W 4K C8 GREY,LUM ARA DOWN LIGHT LED  EXTERIOR NW BCO 6W 1577LM 4000K 80CRI IP65  GREY,DOWN LIGHT,DOWNLIGHT
1749,10322423.A.1,ARA LED NW BCO 20W 4K C8 WITHE,LUM ARA DOWN LIGHT LED  EXTERIOR 6W 526LM 4000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1750,10322423.A.18,ARA LED  20W 4K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED  EXTERIOR 6W 1836LM 4000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1751,10322423.A.3,ARA LED  20W 4K C8 ANTHRACIDE,LUM ARA DOWN LIGHT LED  EXTERIOR 6W 526LM 4000K 80CRI IP65 ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1752,10322423.A.4,ARA LED  20W 4K C8 NATURAL BLACK,LUM ARA DOWN LIGHT LED  EXTERIOR 6W 1836LM 4000K 80CRI IP65 NATURAL BLACK,DOWN LIGHT,DOWNLIGHT
1753,10322423.A.6,ARA LED  20W 4K C8 NATURAL GREY,LUM ARA DOWN LIGHT LED  EXTERIOR 6W 1836LM 4000K 80CRI IP65 NATURAL GREY,DOWN LIGHT,DOWNLIGHT
1754,10328134.1,ARA LED  GZ10 50W 3K C8  WITHE,LUM ARA DOWN LIGHT LED  EXTERIOR 50W 750LM 4000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1755,10328134.18,ARA LED  GZ10 50W 3K C8  DEEP BROWN,LUM ARA DOWN LIGHT LED  EXTERIOR 50W 750LM 4000K 80CRI IP65  DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1756,10328134.3,ARA LED  GZ10 50W 3K C8  ANTHRACIDE,LUM ARA DOWN LIGHT LED  EXTERIOR 50W 750LM 4000K 80CRI IP65 ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1757,10328134.4,ARA LED  GZ10 50W 3K C8  BLACK,LUM ARA DOWN LIGHT LED  EXTERIOR 50W 750LM 4000K 80CRI IP65  BLACK,DOWN LIGHT,DOWNLIGHT
1758,10328134.6,ARA LED  GZ10 50W 3K C8  GREY,LUM ARA DOWN LIGHT LED  EXTERIOR 50W 750LM 4000K 80CRI IP65  GREY,DOWN LIGHT,DOWNLIGHT
1759,1032823.1,ARA LED  GZ10 50W 3K C8  WITHE,LUM ARA DOWN LIGHT LED GZ10 EXTERIOR 759W 750LM 4000K 80CRI IP65  WITHE,DOWN LIGHT,DOWNLIGHT
1760,1032823.18,ARA LED  GZ10 50W 3K C8  DEEP BROWN,LUM ARA DOWN LIGHT LED GZ10 EXTERIOR 759W 750LM 4000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1761,1032823.3,ARA LED  GZ10 50W 3K C8  ANTHRACIDE,LUM ARA DOWN LIGHT LED GZ10 EXTERIOR 759W 750LM 4000K 80CRI IP65 ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1762,1032823.4,ARA LED  GZ10 50W 3K C8 BLACK,LUM ARA DOWN LIGHT LED GZ10 EXTERIOR 50W 750LM 4000K 80CRI IP65 BLACK,DOWN LIGHT,DOWNLIGHT
1763,1032823.6,ARA LED  GZ10 50W 3K C8  GREY,LUM ARA DOWN LIGHT LED GZ10 EXTERIOR 50W 750LM 4000K 80CRI IP65 GREY,DOWN LIGHT,DOWNLIGHT
1764,10333134.1,ARA LED  GZ10 50W 3K C8 VS WITHE,LUM ARA DOWN LIGHT LED EXTERIOR 50W 750LM 4000K 80CRI IP65 VS WITHE,DOWN LIGHT,DOWNLIGHT
1765,10333134.18,ARA LED  GZ10 50W 3K C8 VS DEEP BROWN,LUM ARA DOWN LIGHT LED EXTERIOR 50W 750LM 4000K 80CRI IP65 VS DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1766,10333134.3,ARA LED  GZ10 50W 3K C8 VS ANTHRACIDE,LUM ARA DOWN LIGHT LED EXTERIOR 50W 750LM 4000K 80CRI IP65 VS ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1767,10333134.4,ARA LED  GZ10 50W 3K C8 VS BLACK,LUM ARA DOWN LIGHT LED EXTERIOR 50W 750LM 4000K 80CRI IP65 VS BLACK,DOWN LIGHT,DOWNLIGHT
1768,10333134.6,ARA LED  GZ10 50W 3K C8 VS GREY,LUM ARA DOWN LIGHT LED EXTERIOR 50W 750LM 4000K 80CRI IP65 VS GREY,DOWN LIGHT,DOWNLIGHT
1769,1033323.1,ARA LED  GU5.3 50W 4K C8 WITHE,LUM ARA DOWN LIGHT LED EXTERIOR GU5.3 50W 750LM 4000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1770,1033323.18,ARA LED  GU5.3 50W 4K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED EXTERIOR GU5.3 50W 750LM 4000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1771,1033323.3,ARA LED  GU5.3 50W 4K C8 ANTHRACIDE,LUM ARA DOWN LIGHT LED EXTERIOR GU5.3 50W 750LM 4000K 80CRI IP65 ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1772,1033323.4,ARA LED  GU5.3 50W 4K C8 BLACK,LUM ARA DOWN LIGHT LED EXTERIOR GU5.3 50W 750LM 4000K 80CRI IP65 BLACK,DOWN LIGHT,DOWNLIGHT
1773,1033323.6,ARA LED  GU5.3 50W 4K C8 GREY,LUM ARA DOWN LIGHT LED EXTERIOR GU5.3 50W 750LM 4000K 80CRI IP65 GREY,DOWN LIGHT,DOWNLIGHT
1774,1039212.A.1,ARA LED  WW FS 6W 3K C8 WITHE,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 50W 489LM 3000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1775,1039212.A.18,ARA LED  WW FS 6W 3K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 489LM 3000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1776,1039212.A.3,ARA LED  WW FS 6W 3K C8 ANTHRACIDE,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 489LM 3000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1777,1039212.A.4,ARA LED  WW FS 6W 3K C8 BLACK,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 489LM 3000K 80CRI IP65 BLACK,DOWN LIGHT,DOWNLIGHT
1778,1039212.A.6,ARA LED  WW FS 6W 3K C8 GREY,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 489LM 3000K 80CRI IP65 GREY,DOWN LIGHT,DOWNLIGHT
1779,10392134.A.1,ARA LED  WW FS 6W 3K C8 WITHE,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 310LM 3000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1780,10392134.A.18,ARA LED  WW FS 6W 3K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 310LM 3000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1781,10392134.A.3,ARA LED  WW FS 6W 3K C8 ANTHRACITE,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 310LM 3000K 80CRI IP65 ANTHRACITE,DOWN LIGHT,DOWNLIGHT
1782,10392134.A.4,ARA LED  WW FS 6W 3K C8 BLACK,LUM ARA DOWN LIGHT LED EXTERIOR WW FS 6W 310LM 3000K 80CRI IP65 BLACK,DOWN LIGHT,DOWNLIGHT
1783,1039223.A.1,ARA LED  WW BCO 6W 3K C8 WITHE,LUM ARA DOWN LIGHT LED EXTERIOR WW BCO 6W 441LM 3000K 80CRI IP65 WITHE,DOWN LIGHT,DOWNLIGHT
1784,1039223.A.18,ARA LED  WW BCO 6W 3K C8 DEEP BROWN,LUM ARA DOWN LIGHT LED EXTERIOR WW BCO 6W 441LM 3000K 80CRI IP65 DEEP BROWN,DOWN LIGHT,DOWNLIGHT
1785,1039223.A.3,ARA LED  WW BCO 6W 3K C8 ANTHRACIDE,LUM ARA DOWN LIGHT LED EXTERIOR WW BCO 6W 441LM 3000K 80CRI IP65 ANTHRACIDE,DOWN LIGHT,DOWNLIGHT
1786,1039223.A.4,ARA LED  WW BCO 6W 3K C8 BLACK,LUM ARA DOWN LIGHT LED EXTERIOR WW BCO 6W 441LM 3000K 80CRI IP65 BLACK,DOWN LIGHT,DOWNLIGHT
1787,1039223.A.6,ARA LED  WW BCO 6W 3K C8 GREY,LUM ARA DOWN LIGHT LED EXTERIOR WW BCO 6W 441LM 3000K 80CRI IP65 GREY,DOWN LIGHT,DOWNLIGHT
1948,10843640,IMAG G2 SUR 5000 WW WFL WH,LUM SPOTS LED INTERIOR RD DE SOBREPONER 48W 4646LM OPTICA DE 53º 4000K 80CRI BLANCO IP20,SPOTS,SPOT
1949,10844050,IMAG G2 TRACK LED 15W 4K C8 WH,LUM SPOTS LED INTERIOR RD  DE SOBREPONER EN RIEL 15W 1922LM OPTICA DE 33º 4000K 80CRI BLANCO IP20,SPOTS,SPOT
1950,10844350,IMAG G2 SUR LED 15W 4K C8 WH,LUM SPOTS LED INTERIOR RD  DE SOBREPONER 15W 1922LM OPTICA DE 33º 4000K 80CRI BLANCO IP20,SPOTS,SPOT
1971,1158.065,VIDRIO DIFUSOR,VIDRIO DIFUSOR FAMILIAR AMADERADO - COLOR: NÍTRICO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2020,147,147,,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
2028,14740410,FIL LED 1.7M 4600 28W 4K C8 WH,"LUM LINEAL LED INTERIOR SUSPENDER/SOBREPONER 28W 3006
GENERAL 3000K 80CRI 120VAC L70 50KHRS BLANCA IP 42 IK07",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
2044,14740520.2,FIL LED 2X37W 4K C8 DALI BLANCO MATE,LUM LINEAL INTERIOR SUSPENDER 2X37W 3761LM INDIRECTA/DIRECTA 4000K CRI80 DALI L70 B10 50KHRS BLANCO IP 42,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
2054,14741430,FIL LED 1.7M 55W 3K C8 WH,"LUM LINEAL LED INTERIOR SUSPENDER/SOBREPONER 55W 5349LM
GENERAL 3000K 80CRI 120VAC L70 50KHRS BLANCA IP42 IK07",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
2063,14781500,FIL LED 19W 3K C8 WH,"LUM LINEAL LED INTERIOR 1137MM EMPOTRAR 19W 1900LM
OPTICA GENERAL 3000K 80CRI 220-240V 50/60Hz DALI L80 B10 50KHrs BLANCA IP42 IK07",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
2153,169,CAJA DE INSTALACION RHO D.49,CASSAFORMA RHO/OMICRON,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2222,196900,TERMINALES KIT POR 2,ACCESORIO KIT TERMINALES,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2226,1A00304,BASE PARA POWER SUPPLY,ACCESORIO BASE PARA FUENTE DE ALIMENTACION,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2229,1A03304,SPOT DOT LED 13W 3K C97 WH,LUM SPOT LED INTERIOR RD 60x115 SOBREPONER 13W 1038LM OPTICA SPOT 3000K 97CRI 48V DIM BLANCA IP20,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2231,1A03700,KIT DE FIJACION A PARED 2.5MTS,ACCESORIO KIT DE FIJACION,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2237,1A07703,ROSONE SOBREPONER WH,ACCESORIO ROSETON DE SOBREPONER BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2241,1A16500,LENS MEDIUM BEAM,ACCESORIO LENTE,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2280,21012 0101,LED POWER SUPPLY 24V-DC / 60W IP67 DIM1,LED POWER SUPPLY 24V-DC / 60W IP67 DIM1,DRIVERS,DRIVER
2281,21012 0420,21012 0420,LED POWER SUPPLY MULTI POWER 250-1000mA-DC / 35W DIM1,DRIVERS,DRIVER
2282,21012 0431,POWER 250-1000mA-DC / 35W DIM1,LED POWER SUPPLY MULTI POWER 250-1000mA-DC / 35W DIM1,DRIVERS,DRIVER
2283,21012 0468,POWER 500mA-DC / 12W DIM8,LED POWER SUPPLY 120V - 500mA-DC / 12W DIM8,DRIVERS,DRIVER
2315,216 12 02,IP68 CONNECTOR 3P,IP68 CONNECTOR 3P,ACCESORIOS,ACCESORIO
2378,23943 0010 B,CEILING BASE R B,ACC PLAFON ACABADO NEGRO,ACCESORIOS,ACCESORIO
2379,23943 0030 B,23943 0030 B,ACC PLAFON ACABADO NEGRO,ACCESORIOS,ACCESORIO
2385,24144 0010 B,SPY 39 TUBE B,ACCESORIO NEGRO TUBE B,ACCESORIOS,ACCESORIO
2411,25611 0000 BBR,25611 0000 BBR,,SUSPENCIÓN,SUSPENSION
2452,28400 0040,MOUNTING KIT ENTERO SQ-S,ACCESORIO PARA EMPOTRAR ENTERO SQ-S DIMENSIONES: 103X194X19 MM,ACCESORIOS,ACCESORIO
2455,286 67 811 920 EXPS B,286 67 811 920 EXPS B,"LUM LED DECORATIVA - LUM INTERIOR  SUSPENDER DIMENCIONES ø147X1600mm 5,8W 753LM 100-240V 50-60HZ  L90B10 50KHrs CRI 90 NEGRO-BOWL GLASS AMBER IP20",SUSPENCIÓN,SUSPENSION
2456,28700 0040 W,CEILING BASE MULTI 1 W,CEILING BASE MULTI 1 W ACABADO BLANCO,ACCESORIOS,ACCESORIO
2457,28800 0010 W,CUPPA SHADE 120 W,ACC CUPPA SHADE 120 W ACABADO BLANCO,ACCESORIOS,ACCESORIO
2458,28800 0020 W,CUPPA SHADE 190 W,ACC CUPPA SHADE 190 W ACABADO BLANCO,ACCESORIOS,ACCESORIO
2459,28800 0030 W,CUPPA SHADE 300 W,ACC CUPPA SHADE 300 W ACABADO BLANCO,ACCESORIOS,ACCESORIO
2494,2SRTL F L24 5000LM IAW AFL MVOLT DALI 5000K 80CRI DWAM,2SRTL 42W 5K C80 WH,LUMINARIA CLEANROOM LED DE INTERIOR DIMENSIONES: 60x60 DE EMPOTRAR 42W 4912LM 5000K 80CRI 120-277V DALI L80 60kHrs ACABADO EN PINTURA BLANCA ANTIMICROBIANA IP66,CLEANROMM,CLEAN ROOM
2513,3.0043.000.0,CASSAFORMA PER SERIE IRIS E COMFORT D=315 POLS.,CUBIERTA DE MOLDURA DE CUERPO COMPLETO - REDONDA - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2514,3.0045.000.0,CASSAFORMA PER SERIE COMFORT QUADR.274X274 POLS.,CUBIERTA DE MOLDURA DE CUERPO COMPLETO - CUADRADA - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2515,3.0227.000.0,LLAVE ARGO PARA TAPA DE INSPECCION,LLAVE ARGO PARA TAPA DE INSPECCIÓN - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2516,3.0246.000.0,LLAVE ARGO PARA TAPA DE INSPECCION,LLAVE ARGO PARA TAPA DE INSPECCIÓN - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2517,3.0453.000.0,WOODY PLACA CON PERNOS,PLACA FAMILIAR WOODY CON TORNILLOS - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2518,3.0456.000.0,LINGOTTO CONTRAPLACA CON PERNOS DE ANCLAJE,CONTRAPLACA LINGOTTO CON PERNOS DE ANCLAJE - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2519,3.045B.704.0,PALCO FRAMER 6.5W 4K C9,"PALCO - LUM SPOTLIHGT LED INTERIOR RDø26X108X43MM SOBREPONER 8W 35,5LM OPTIBEAM REFLECTOR DE ALTA DEFINICION 12° ROTACIÓN 360° OPTICA ANTI REFLEJO 3000K 90CRI 48V DALI L90 B10 50Khrs BLANCO IP20",SPOTS,SPOT
2520,3.1154.024.0,IPRO CRISTAL DIFUSOR PRISMATICO,CRISTAL DIFUSOR PRISMÁTICO IPRO FAMILY - COLOR: TRANSPARENTE TRANSPARENTE,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2521,3.1164.000.0,IROAD PLACA CON PERNOS,PLACA IROAD CON TORNILLOS - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2522,3.1165.000.0,IROAD PLACA CON PERNOS,PLACA IROAD CON TORNILLOS - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2523,3.1168.000.0,WOODY PLACA CON PERNOS,PLACA FAMILIAR DE MADERA CON TORNILLOS - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2524,3.1170.000.0,LINGOTTO BRIDA DE ACERO,BRIDA DE ACERO PARA INSTALACIÓN EN POSTES - DE Ø 40 A 60 - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2525,3.1171.000.0,LINGOTTO BRIDA DE ACERO,BRIDA DE ACERO PARA INSTALACIÓN EN POSTES - DE Ø 60 A 102 - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2526,3.1172.000.0,LINGOTTO PLACA DE ACERO,PLACA DE ACERO PARA MONTAJE EN PARED - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2527,3.1173.015.0,LINGOTTO PLACA DE HIERRO,PLACA DE HIERRO FUNDIDO PARA FIJACIÓN AL SUELO / PARED - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2528,3.1176.004.0,LINGOTTO PLACA DE HIERRO BL,PANTALLA DE BAÑADOR DE PARED - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2529,3.1177.004.0,LINGOTTO LOUVRE ANTIDESLUMBRANTE,LUMBRERA ANTIDESLUMBRANTE - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2530,3.1179.015.0,LINGOTTO CAJA DE MONTAJE,CAJA DE MONTAJE COMPLETA CON BLOQUE DE TERMINALES - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2531,3.1180.015.0,LINGOTTO CAJA DE CONEXIONES  GR,CAJA DE CONEXIONES PARA CABLEADO MÚLTIPLE MONTADO EN POSTE - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2532,3.1181.024.0,WOODY REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA,REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA - COLOR: TRANSPARENTE TRANSPARENTE,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2533,3.1182.004.0,WOODY 45º CILINDRICO BL,45 ° CILÍNDRICA - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2534,3.1182.015.0,WOODY 45º CILINDRICO GR,45 ° CILÍNDRICA - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2535,3.1183.000.0,WOODY CINTA PARA APLICACION EN RAMAS,CINTA PARA APLICACIÓN EN RAMAS D = 40 ÷ 120 MM - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2536,3.1184.000.0,WOODY CORREA DE ACERO INOXIDABLE,CINTURÓN DE ACERO INOXIDABLE CON TIRANTES PARA FIJAR AL SUELO - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2537,3.1185.024.0,WOODY REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA,REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA - COLOR: CLARO TRANSPARENTE,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2538,3.1186.004.0,WOODY FAMILY 45 ° CILÍNDRICO BL,CILÍNDRICA 45 ° - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2539,3.1186.015.0,WOODY FAMILY 45 ° CILÍNDRICO GR,CILÍNDRICA 45 ° - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2540,3.1187.00.0,WOODY FAMILY CINTA PARA APLICACIÓN EN RAMAS,CINTA PARA APLICACIÓN EN RAMAS D = 40 ÷ 120 MM - COLOR: INDETERMINADO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2541,3.1188.004.0,WOODY FAMILY TIRA DE APLICACIÓN 90 ° BL,TIRA DE APLICACIÓN EN EL BORDE DE 90 ° - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2542,3.1188.015.0,WOODY FAMILY TIRA DE APLICACIÓN 90 ° GR,TIRA DE APLICACIÓN EN EL BORDE DE 90 ° - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2543,3.1189.004.0,WOODY FAMILY TIRA DE APLICACIÓN 90 ° BL,TIRA DE APLICACIÓN EN EL BORDE DE 90 ° - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2544,3.1189.015.0,WOODY FAMILY TIRA DE APLICACIÓN 90 ° GR,TIRA DE APLICACIÓN EN EL BORDE DE 90 ° - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2545,3.1190.004.0,WOODY FAMILY BRIDA DE ACERO BL,BRIDA DE ACERO PARA INSTALACIÓN EN POSTES - DE Ø 40 A 60 - COLOR: NEGRO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2546,3.1190.015.0,WOODY FAMILY BRIDA DE ACERO GR,BRIDA DE ACERO PARA INSTALACIÓN EN POSTES - DE Ø 40 A 60 - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2547,3.1191.024.0,PIXEL PLUS REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA,REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA - COLOR: TRANSPARENTE CLARO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2548,3.1192.024.0,PIXEL PLUS REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA DEL FLUJO ELIPTICA,REFRACTOR PARA LA DISTRIBUCIÓN ELÍPTICA DEL FLUJO DE LUZ - COLOR: TRANSPARENTE CLARO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2549,3.1195.024.0,WOODY FAMILY REFRACTOR PARA DISTRIBUCIÓN ELÍPTICA,REFRACTOR PARA LA DISTRIBUCIÓN ELÍPTICA - COLOR: TRANSPARENTE CLARO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2550,3.1203.015.0,ARGO POSTE PARA ENTIERRO L=4000M GR,POSTE PARA ENTIERRO L = 4000MM DIAM. 102 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2551,3.1205.015.0,PALI POSTE PARA ENTIERRO L 5600M GR,POSTE PARA ENTIERRO L = 5600MM DIAM. 102 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2552,3.1271.015.0,IROLL 65 POSTE CILINDRICO PARA ENTIERRO L=4600M GR,POSTE CILÍNDRICO PARA ENTIERRO L = 4600 DIÁM. 76MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2553,3.1272.015.0,IROLL 65 POSTE CILINDRICO PARA ENTIERRO L=4000M GR,POSTE CILÍNDRICO PARA ENTIERRO L = 4000 DIÁM. 76MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2554,3.1274.015.0,WOODY POSTE CILÍNDRICO PARA ENTIERRO H 10000 GR,POSTE CILÍNDRICO PARA ENTERRAMIENTO D 120 MM H 10000 - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2555,3.1275.015.0,PLATEA POSTE CONICO H 4600MM GR,POSTE CÓNICO H 4600 MM P 106-60 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2556,3.1278.015.0,PLATEA POSTE CONICO H 4000MM GR,POSTE CÓNICO CON PLACA H 4000 MM D 100-60 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2557,3.1281.015.0,PLATEA POSTE CONICO H 7800MM GR,POSTE CÓNICO H 7800 MM D 138-60 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2558,3.1282.015.0,PLATEA POSTE CONICO H 9800MM GR,POSTE CÓNICO H 9800 MM D 138-60 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2559,3.1283.015.0,PLATEA POSTE CONICO H 7000MM GR,POSTE CÓNICO CON PLACA BASE D 138-60 MM H 7000 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2560,3.1284.015.0,PLATEA POSTE CONICO H 9000MM GR,POSTE CÓNICO CON PLACA BASE D150-60MM H 9000MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2561,3.1287.015.0,WOODY POSTE PARA ENTIERRO L 8000MM GR,POSTE PARA ENTIERRO L = 8000 MM D = 120 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2562,3.1288.015.0,WOODY CONICO H 10000MM GR,POSTE CÓNICO H = 10000 MM D = 120/194 MM DE ESPESOR 3 MM (D194) Y 4 MM (D120) - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
2563,3.1289.015.0,WOODY POSTE CON PLACA BASE L 7000MM GR,POSTE CON PLACA BASE L = 7000 D = 120 MM - COLOR: GRIS,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
